"site_code";"siteid";"assetnum";"asset_group";"asset_desc";"machine_loading";"part_num";"oper_num";"asset_net_avail_time";"ideal_cycle_time";"fw";"fy";"fiscal_wk_begin";"fiscal_wk_end";"qty_claimed";"qty_noncf";"down_time_min"
"GNV";"GNSC";"GN174136";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;9;2016;"2016-02-29 00:00:00";"2016-03-06 00:00:00";116;8;0
"GNV";"GNSC";"GN174136";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;9;2016;"2016-02-29 00:00:00";"2016-03-06 00:00:00";512;6;0
"GNV";"GNSC";"GN174136";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;41;2016;"2016-10-10 00:00:00";"2016-10-16 00:00:00";334;0;60
"GNV";"GNSC";"GN174136";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;41;2016;"2016-10-10 00:00:00";"2016-10-16 00:00:00";530;10;60
"GNV";"GNSC";"GN171052";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;41;2016;"2016-10-10 00:00:00";"2016-10-16 00:00:00";530;10;0
"GNV";"GNSC";"GN171052";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;41;2016;"2016-10-10 00:00:00";"2016-10-16 00:00:00";334;0;0
"GNV";"GNSC";"GN172663";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;9;2016;"2016-02-29 00:00:00";"2016-03-06 00:00:00";116;8;0
"GNV";"GNSC";"GN172663";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;9;2016;"2016-02-29 00:00:00";"2016-03-06 00:00:00";512;6;0
"GNV";"GNSC";"GN174092";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;9;2016;"2016-02-29 00:00:00";"2016-03-06 00:00:00";116;8;269
"GNV";"GNSC";"GN174092";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;9;2016;"2016-02-29 00:00:00";"2016-03-06 00:00:00";512;6;269
"GNV";"GNSC";"GN172663";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;41;2016;"2016-10-10 00:00:00";"2016-10-16 00:00:00";334;0;40
"GNV";"GNSC";"GN172663";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;41;2016;"2016-10-10 00:00:00";"2016-10-16 00:00:00";530;10;40
"GNV";"GNSC";"GN174092";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;41;2016;"2016-10-10 00:00:00";"2016-10-16 00:00:00";334;0;0
"GNV";"GNSC";"GN174092";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;41;2016;"2016-10-10 00:00:00";"2016-10-16 00:00:00";530;10;0
"GNV";"GNSC";"GN171695";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;41;2016;"2016-10-10 00:00:00";"2016-10-16 00:00:00";334;0;0
"GNV";"GNSC";"GN171695";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;41;2016;"2016-10-10 00:00:00";"2016-10-16 00:00:00";530;10;0
"GNV";"GNSC";"GN171695";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;9;2016;"2016-02-29 00:00:00";"2016-03-06 00:00:00";512;6;0
"GNV";"GNSC";"GN171695";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;9;2016;"2016-02-29 00:00:00";"2016-03-06 00:00:00";116;8;0
"GNV";"GNSC";"GN174139";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;41;2016;"2016-10-10 00:00:00";"2016-10-16 00:00:00";334;0;0
"GNV";"GNSC";"GN174139";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;9;2016;"2016-02-29 00:00:00";"2016-03-06 00:00:00";116;8;0
"GNV";"GNSC";"GN174139";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;41;2016;"2016-10-10 00:00:00";"2016-10-16 00:00:00";530;10;0
"GNV";"GNSC";"GN174139";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;9;2016;"2016-02-29 00:00:00";"2016-03-06 00:00:00";512;6;0
"GNV";"GNSC";"GN173422";"GE90 Grind";"BLOHM GRINDER";1;"2084M61P09";"25";6120;8.16;41;2016;"2016-10-10 00:00:00";"2016-10-16 00:00:00";1432;18;0
"GNV";"GNSC";"GN174140";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;41;2016;"2016-10-10 00:00:00";"2016-10-16 00:00:00";334;0;0
"GNV";"GNSC";"GN174140";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;41;2016;"2016-10-10 00:00:00";"2016-10-16 00:00:00";530;10;0
"GNV";"GNSC";"GN174140";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;9;2016;"2016-02-29 00:00:00";"2016-03-06 00:00:00";116;8;0
"GNV";"GNSC";"GN174140";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;9;2016;"2016-02-29 00:00:00";"2016-03-06 00:00:00";512;6;0
"GNV";"GNSC";"GN172263";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;41;2016;"2016-10-10 00:00:00";"2016-10-16 00:00:00";334;0;35
"GNV";"GNSC";"GN172263";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;41;2016;"2016-10-10 00:00:00";"2016-10-16 00:00:00";530;10;35
"GNV";"GNSC";"GN172263";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;9;2016;"2016-02-29 00:00:00";"2016-03-06 00:00:00";512;6;90
"GNV";"GNSC";"GN172263";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;9;2016;"2016-02-29 00:00:00";"2016-03-06 00:00:00";116;8;90
"GNV";"GNSC";"GN172265";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;41;2016;"2016-10-10 00:00:00";"2016-10-16 00:00:00";530;10;15
"GNV";"GNSC";"GN172265";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;9;2016;"2016-02-29 00:00:00";"2016-03-06 00:00:00";512;6;0
"GNV";"GNSC";"GN172265";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;9;2016;"2016-02-29 00:00:00";"2016-03-06 00:00:00";116;8;0
"GNV";"GNSC";"GN172265";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;41;2016;"2016-10-10 00:00:00";"2016-10-16 00:00:00";334;0;15
"GNV";"GNSC";"GN171711";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;41;2016;"2016-10-10 00:00:00";"2016-10-16 00:00:00";530;10;0
"GNV";"GNSC";"GN171711";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;41;2016;"2016-10-10 00:00:00";"2016-10-16 00:00:00";334;0;0
"GNV";"GNSC";"GN171711";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;9;2016;"2016-02-29 00:00:00";"2016-03-06 00:00:00";116;8;0
"GNV";"GNSC";"GN171711";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;9;2016;"2016-02-29 00:00:00";"2016-03-06 00:00:00";512;6;0
"GNV";"GNSC";"GN172659";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;9;2016;"2016-02-29 00:00:00";"2016-03-06 00:00:00";512;6;0
"GNV";"GNSC";"GN172659";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;9;2016;"2016-02-29 00:00:00";"2016-03-06 00:00:00";116;8;0
"GNV";"GNSC";"GN172659";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;31;2016;"2016-08-01 00:00:00";"2016-08-07 00:00:00";1024;16;0
"GNV";"GNSC";"GN171710";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;31;2016;"2016-08-01 00:00:00";"2016-08-07 00:00:00";1024;16;0
"GNV";"GNSC";"GN171710";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;31;2016;"2016-08-01 00:00:00";"2016-08-07 00:00:00";292;8;0
"GNV";"GNSC";"GN174138";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;31;2016;"2016-08-01 00:00:00";"2016-08-07 00:00:00";1024;16;0
"GNV";"GNSC";"GN174138";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;31;2016;"2016-08-01 00:00:00";"2016-08-07 00:00:00";292;8;0
"GNV";"GNSC";"GN172266";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;31;2016;"2016-08-01 00:00:00";"2016-08-07 00:00:00";1024;16;71
"GNV";"GNSC";"GN172266";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;31;2016;"2016-08-01 00:00:00";"2016-08-07 00:00:00";292;8;71
"GNV";"GNSC";"GN171713";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;31;2016;"2016-08-01 00:00:00";"2016-08-07 00:00:00";292;8;0
"GNV";"GNSC";"GN171713";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;31;2016;"2016-08-01 00:00:00";"2016-08-07 00:00:00";1024;16;0
"GNV";"GNSC";"GN174134";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;31;2016;"2016-08-01 00:00:00";"2016-08-07 00:00:00";1024;16;0
"GNV";"GNSC";"GN174134";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;31;2016;"2016-08-01 00:00:00";"2016-08-07 00:00:00";292;8;0
"GNV";"GNSC";"GN171017";"M96 Grind";"WASTE WATER  SUMP ( waterflow sink GN172301)";1;"2100M96P05";"150";6120;5;31;2016;"2016-08-01 00:00:00";"2016-08-07 00:00:00";8476;0;0
"GNV";"GNSC";"GN171715";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;31;2016;"2016-08-01 00:00:00";"2016-08-07 00:00:00";1024;16;0
"GNV";"GNSC";"GN171715";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;31;2016;"2016-08-01 00:00:00";"2016-08-07 00:00:00";292;8;0
"GNV";"GNSC";"GN174136";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;31;2016;"2016-08-01 00:00:00";"2016-08-07 00:00:00";292;8;0
"GNV";"GNSC";"GN174136";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;31;2016;"2016-08-01 00:00:00";"2016-08-07 00:00:00";1024;16;0
"GNV";"GNSC";"GN171052";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;31;2016;"2016-08-01 00:00:00";"2016-08-07 00:00:00";1024;16;0
"GNV";"GNSC";"GN171052";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;31;2016;"2016-08-01 00:00:00";"2016-08-07 00:00:00";292;8;0
"GNV";"GNSC";"GN172663";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;31;2016;"2016-08-01 00:00:00";"2016-08-07 00:00:00";292;8;0
"GNV";"GNSC";"GN172663";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;31;2016;"2016-08-01 00:00:00";"2016-08-07 00:00:00";1024;16;0
"GNV";"GNSC";"GN174092";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;31;2016;"2016-08-01 00:00:00";"2016-08-07 00:00:00";292;8;325
"GNV";"GNSC";"GN174092";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;31;2016;"2016-08-01 00:00:00";"2016-08-07 00:00:00";1024;16;325
"GNV";"GNSC";"GN171695";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;31;2016;"2016-08-01 00:00:00";"2016-08-07 00:00:00";1024;16;0
"GNV";"GNSC";"GN171695";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;31;2016;"2016-08-01 00:00:00";"2016-08-07 00:00:00";292;8;0
"GNV";"GNSC";"GN174139";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;31;2016;"2016-08-01 00:00:00";"2016-08-07 00:00:00";292;8;0
"GNV";"GNSC";"GN174139";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;31;2016;"2016-08-01 00:00:00";"2016-08-07 00:00:00";1024;16;0
"GNV";"GNSC";"GN173422";"GE90 Grind";"BLOHM GRINDER";1;"2084M61P09";"25";6120;8.16;31;2016;"2016-08-01 00:00:00";"2016-08-07 00:00:00";1000;12;30
"GNV";"GNSC";"GN174140";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;31;2016;"2016-08-01 00:00:00";"2016-08-07 00:00:00";292;8;0
"GNV";"GNSC";"GN174140";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;31;2016;"2016-08-01 00:00:00";"2016-08-07 00:00:00";1024;16;0
"GNV";"GNSC";"GN172263";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;31;2016;"2016-08-01 00:00:00";"2016-08-07 00:00:00";292;8;0
"GNV";"GNSC";"GN172263";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;31;2016;"2016-08-01 00:00:00";"2016-08-07 00:00:00";1024;16;0
"GNV";"GNSC";"GN172265";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;31;2016;"2016-08-01 00:00:00";"2016-08-07 00:00:00";1024;16;0
"GNV";"GNSC";"GN172265";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;31;2016;"2016-08-01 00:00:00";"2016-08-07 00:00:00";292;8;0
"GNV";"GNSC";"GN171711";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;31;2016;"2016-08-01 00:00:00";"2016-08-07 00:00:00";292;8;0
"GNV";"GNSC";"GN171711";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;31;2016;"2016-08-01 00:00:00";"2016-08-07 00:00:00";1024;16;0
"GNV";"GNSC";"GN172659";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;31;2016;"2016-08-01 00:00:00";"2016-08-07 00:00:00";292;8;0
"GNV";"GNSC";"GN171710";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;36;2016;"2016-09-05 00:00:00";"2016-09-11 00:00:00";10;0;112
"GNV";"GNSC";"GN174138";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;36;2016;"2016-09-05 00:00:00";"2016-09-11 00:00:00";476;24;0
"GNV";"GNSC";"GN174138";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;36;2016;"2016-09-05 00:00:00";"2016-09-11 00:00:00";10;0;0
"GNV";"GNSC";"GN172266";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;36;2016;"2016-09-05 00:00:00";"2016-09-11 00:00:00";10;0;0
"GNV";"GNSC";"GN172266";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;36;2016;"2016-09-05 00:00:00";"2016-09-11 00:00:00";476;24;0
"GNV";"GNSC";"GN171713";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;36;2016;"2016-09-05 00:00:00";"2016-09-11 00:00:00";476;24;57
"GNV";"GNSC";"GN171713";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;36;2016;"2016-09-05 00:00:00";"2016-09-11 00:00:00";10;0;57
"GNV";"GNSC";"GN174134";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;36;2016;"2016-09-05 00:00:00";"2016-09-11 00:00:00";476;24;0
"GNV";"GNSC";"GN174134";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;36;2016;"2016-09-05 00:00:00";"2016-09-11 00:00:00";10;0;0
"GNV";"GNSC";"GN171017";"M96 Grind";"WASTE WATER  SUMP ( waterflow sink GN172301)";1;"2100M96P05";"150";6120;5;36;2016;"2016-09-05 00:00:00";"2016-09-11 00:00:00";5504;0;0
"GNV";"GNSC";"GN171017";"M96 Grind";"WASTE WATER  SUMP ( waterflow sink GN172301)";1;"2100M96P05";"150";6120;5;4;2016;"2016-01-25 00:00:00";"2016-01-31 00:00:00";10360;28;0
"GNV";"GNSC";"GN171715";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;36;2016;"2016-09-05 00:00:00";"2016-09-11 00:00:00";476;24;45
"GNV";"GNSC";"GN171715";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;36;2016;"2016-09-05 00:00:00";"2016-09-11 00:00:00";10;0;45
"GNV";"GNSC";"GN171052";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;36;2016;"2016-09-05 00:00:00";"2016-09-11 00:00:00";10;0;0
"GNV";"GNSC";"GN171052";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;36;2016;"2016-09-05 00:00:00";"2016-09-11 00:00:00";476;24;0
"GNV";"GNSC";"GN174136";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;36;2016;"2016-09-05 00:00:00";"2016-09-11 00:00:00";10;0;0
"GNV";"GNSC";"GN174136";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;36;2016;"2016-09-05 00:00:00";"2016-09-11 00:00:00";476;24;0
"GNV";"GNSC";"GN174092";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;36;2016;"2016-09-05 00:00:00";"2016-09-11 00:00:00";10;0;0
"GNV";"GNSC";"GN174092";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;36;2016;"2016-09-05 00:00:00";"2016-09-11 00:00:00";476;24;0
"GNV";"GNSC";"GN172663";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;36;2016;"2016-09-05 00:00:00";"2016-09-11 00:00:00";10;0;0
"GNV";"GNSC";"GN172663";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;36;2016;"2016-09-05 00:00:00";"2016-09-11 00:00:00";476;24;0
"GNV";"GNSC";"GN171695";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;36;2016;"2016-09-05 00:00:00";"2016-09-11 00:00:00";10;0;0
"GNV";"GNSC";"GN171695";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;36;2016;"2016-09-05 00:00:00";"2016-09-11 00:00:00";476;24;0
"GNV";"GNSC";"GN174139";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;36;2016;"2016-09-05 00:00:00";"2016-09-11 00:00:00";476;24;0
"GNV";"GNSC";"GN174139";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;36;2016;"2016-09-05 00:00:00";"2016-09-11 00:00:00";10;0;0
"GNV";"GNSC";"GN174140";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;36;2016;"2016-09-05 00:00:00";"2016-09-11 00:00:00";476;24;0
"GNV";"GNSC";"GN174140";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;36;2016;"2016-09-05 00:00:00";"2016-09-11 00:00:00";10;0;0
"GNV";"GNSC";"GN173422";"GE90 Grind";"BLOHM GRINDER";1;"2084M61P09";"25";6120;8.16;36;2016;"2016-09-05 00:00:00";"2016-09-11 00:00:00";966;14;0
"GNV";"GNSC";"GN172263";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;36;2016;"2016-09-05 00:00:00";"2016-09-11 00:00:00";476;24;0
"GNV";"GNSC";"GN172263";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;36;2016;"2016-09-05 00:00:00";"2016-09-11 00:00:00";10;0;0
"GNV";"GNSC";"GN172265";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;36;2016;"2016-09-05 00:00:00";"2016-09-11 00:00:00";476;24;0
"GNV";"GNSC";"GN172265";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;36;2016;"2016-09-05 00:00:00";"2016-09-11 00:00:00";10;0;0
"GNV";"GNSC";"GN171711";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;36;2016;"2016-09-05 00:00:00";"2016-09-11 00:00:00";476;24;283
"GNV";"GNSC";"GN171711";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;36;2016;"2016-09-05 00:00:00";"2016-09-11 00:00:00";10;0;283
"GNV";"GNSC";"GN172659";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;36;2016;"2016-09-05 00:00:00";"2016-09-11 00:00:00";10;0;0
"GNV";"GNSC";"GN172659";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;36;2016;"2016-09-05 00:00:00";"2016-09-11 00:00:00";476;24;0
"GNV";"GNSC";"GN171710";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;36;2016;"2016-09-05 00:00:00";"2016-09-11 00:00:00";476;24;112
"GNV";"GNSC";"GN172659";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;28;2016;"2016-07-11 00:00:00";"2016-07-17 00:00:00";1216;12;0
"GNV";"GNSC";"GN171710";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;28;2016;"2016-07-11 00:00:00";"2016-07-17 00:00:00";1216;12;0
"GNV";"GNSC";"GN171710";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;28;2016;"2016-07-11 00:00:00";"2016-07-17 00:00:00";134;0;0
"GNV";"GNSC";"GN172266";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;28;2016;"2016-07-11 00:00:00";"2016-07-17 00:00:00";134;0;0
"GNV";"GNSC";"GN172266";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;28;2016;"2016-07-11 00:00:00";"2016-07-17 00:00:00";1216;12;0
"GNV";"GNSC";"GN174138";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;28;2016;"2016-07-11 00:00:00";"2016-07-17 00:00:00";134;0;0
"GNV";"GNSC";"GN174138";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;28;2016;"2016-07-11 00:00:00";"2016-07-17 00:00:00";1216;12;0
"GNV";"GNSC";"GN171713";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;28;2016;"2016-07-11 00:00:00";"2016-07-17 00:00:00";134;0;2
"GNV";"GNSC";"GN171713";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;28;2016;"2016-07-11 00:00:00";"2016-07-17 00:00:00";1216;12;2
"GNV";"GNSC";"GN171017";"M96 Grind";"WASTE WATER  SUMP ( waterflow sink GN172301)";1;"2100M96P05";"150";6120;5;28;2016;"2016-07-11 00:00:00";"2016-07-17 00:00:00";8608;4;0
"GNV";"GNSC";"GN174134";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;28;2016;"2016-07-11 00:00:00";"2016-07-17 00:00:00";134;0;83
"GNV";"GNSC";"GN174134";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;28;2016;"2016-07-11 00:00:00";"2016-07-17 00:00:00";1216;12;83
"GNV";"GNSC";"GN171715";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;28;2016;"2016-07-11 00:00:00";"2016-07-17 00:00:00";134;0;0
"GNV";"GNSC";"GN171715";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;28;2016;"2016-07-11 00:00:00";"2016-07-17 00:00:00";1216;12;0
"GNV";"GNSC";"GN174136";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;28;2016;"2016-07-11 00:00:00";"2016-07-17 00:00:00";1216;12;0
"GNV";"GNSC";"GN174136";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;28;2016;"2016-07-11 00:00:00";"2016-07-17 00:00:00";134;0;0
"GNV";"GNSC";"GN171052";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;28;2016;"2016-07-11 00:00:00";"2016-07-17 00:00:00";1216;12;0
"GNV";"GNSC";"GN171052";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;28;2016;"2016-07-11 00:00:00";"2016-07-17 00:00:00";134;0;0
"GNV";"GNSC";"GN172663";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;28;2016;"2016-07-11 00:00:00";"2016-07-17 00:00:00";1216;12;63
"GNV";"GNSC";"GN172663";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;28;2016;"2016-07-11 00:00:00";"2016-07-17 00:00:00";134;0;63
"GNV";"GNSC";"GN174092";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;28;2016;"2016-07-11 00:00:00";"2016-07-17 00:00:00";134;0;0
"GNV";"GNSC";"GN174092";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;28;2016;"2016-07-11 00:00:00";"2016-07-17 00:00:00";1216;12;0
